u_brthyr,age_5,sc1714,ws1_2012,ws1_2032,ws1_2034,ws1_2036,ws1_2038,ws1cal01,ws1cal02,ws1cal03,ws1cal04,ws1imp04,ws2cal01,ws2cal02,ws2cal03,ws2cal04,ws2imp04,ws1_2024,vetstat,ws1_2028,ws1impo5,ws2impo5,ws1_wks4,ws1_wks3,ws1_wks2,ws1_wks1,fnlwgt_5,u_brthmn,rsncode,ws1_2026,agric1,trans1,trade1,finins1,service1,public1,profes1,manage1,cleric1,labor1,other1,educ,nrace,nmar,health,srvperd,nvstat,kwage,mhrs4,w4,mhrs3,w3,mhrs2,w2,mhrs1,w1,agesq,edsq,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12
1951,32,1,1,,1600,9000,,,,,,,,,,,,40,1,42.279999,,,,1,5,,42983761,10,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,1,1,42.279999,,,40,40,200,45,,,1024,144,0,0,0,0,0,0,0,0,0,1,0,0
1945,38,1,1,734,734,734,734,,,,,,,,,,,40,2,4.5500002,,,4,4,5,4,43497542,10,0,1,0,0,0,0,0,0,0,0,0,1,0,16,1,0,0,,0,4.5500002,160,4.5875001,160,4.5875001,200,3.6700001,160,4.5875001,1444,256,0,0,0,0,0,0,0,0,0,1,0,0
1953,30,1,1,237,350,350,350,,,,,,,,,,,30,1,,,,3,4,5,4,43110184,6,0,2,0,0,0,1,0,0,1,0,0,0,0,12,0,0,0,1,1,2.6333334,90,2.6333334,120,2.9166667,150,2.3333333,120,2.9166667,900,144,0,0,0,0,0,1,0,0,0,0,0,0
1948,35,1,1,3354,5031,3354,3354,,,,,,,,,,,45,1,15.87,,,4,4,5,4,31150813,10,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,15.87,180,18.633333,180,27.950001,225,14.906667,180,18.633333,1225,144,0,0,0,0,0,0,0,0,0,1,0,0
1954,29,1,1,1680,2100,1680,2100,,,,,,,,,,,40,1,10.5,,,4,4,5,4,32293177,9,999,1,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,0,0,10.5,160,10.5,160,13.125,200,8.3999996,160,13.125,841,144,0,0,0,0,0,0,0,0,1,0,0,0
1952,31,1,4,2700,2700,2700,2700,,,,,,,,,,,40,2,,,,4,4,5,4,30832720,1,1,2,0,0,0,0,0,1,1,0,0,0,0,18,0,0,0,,0,16.875,160,16.875,160,16.875,200,13.5,160,16.875,961,324,1,0,0,0,0,0,0,0,0,0,0,0
1954,29,1,1,1200,1200,300,,,,,,,,,,,,40,2,11,,,1,4,2,,32293177,6,999,1,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,,0,11,40,30,160,7.5,80,3.75,,,841,144,0,0,0,0,0,1,0,0,0,0,0,0
1952,31,2,,,,,,,,,,,,,,,,,2,,,,,,,,30270434,8,0,,,,,,,,,,,,,12,0,1,0,,0,,,,,,,,,,961,144,0,0,0,0,0,0,0,1,0,0,0,0
1951,32,1,1,,,,900,,,,,,,,,,,50,1,,,,,,,1,31395918,5,1,2,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,1,1,18,,,,,,,50,18,1024,144,0,0,0,0,1,0,0,0,0,0,0,0
1950,33,,,,,,,,,,,,,,,,,,1,,,,,,,,60657005,6,0,,,,,,,,,,,,,15,0,0,0,1,1,,,,,,,,,,1089,225,0,0,0,0,0,1,0,0,0,0,0,0
1947,36,1,1,2500,2500,2500,2500,,,,,,,,,,,40,1,,,,4,4,5,4,41329005,3,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,15.625,160,15.625,160,15.625,200,12.5,160,15.625,1296,144,0,0,1,0,0,0,0,0,0,0,0,0
1946,37,1,1,2100,2100,2100,2100,,,,,,,,,,,45,2,,,,4,4,5,4,41329005,2,0,2,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,,0,11.666667,180,11.666667,180,11.666667,225,9.333333,180,11.666667,1369,256,0,1,0,0,0,0,0,0,0,0,0,0
1951,32,1,1,1680,1680,2100,1680,,,1,,,,,,,,40,2,10.5,,,4,4,5,4,41197757,3,0,1,0,0,1,0,0,0,0,0,1,0,0,12,0,0,0,,0,10.5,160,10.5,160,10.5,200,10.5,160,10.5,1024,144,0,0,1,0,0,0,0,0,0,0,0,0
1948,35,,,,,,,,,,,,,,,,,,1,,,,,,,,43237071,8,1,,,,,,,,,,,,,12,0,0,0,1,1,,,,,,,,,,1225,144,0,0,0,0,0,0,0,1,0,0,0,0
1943,40,1,1,3000,3500,3000,2300,,,,,,,,,,,60,2,,,,4,4,5,4,48098100,5,999,2,0,0,0,0,0,0,0,0,1,0,0,16,0,1,0,,0,12.5,240,12.5,240,14.583333,300,10,240,9.583333,1600,256,0,0,0,0,1,0,0,0,0,0,0,0
1953,30,1,4,1620,2430,1620,1620,,,,,,,,,,,52,2,,,,4,4,5,4,41287416,5,0,2,0,0,0,0,0,1,0,0,1,0,0,12,0,0,0,,0,7.7884617,208,7.7884617,208,11.682693,260,6.2307692,208,7.7884617,900,144,0,0,0,0,1,0,0,0,0,0,0,0
1947,36,1,1,2126,2657,2126,2657,,,,,,,,,,,48,1,10.22,,,4,4,5,4,43182887,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,1,10.22,192,11.072917,192,13.838542,240,8.8583336,192,13.838542,1296,144,1,0,0,0,0,0,0,0,0,0,0,0
1951,32,1,1,1016,1016,1016,1016,,,,,,,,,,,40,1,,,,4,4,5,4,43045752,4,0,2,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,1,1,6.3499999,160,6.3499999,160,6.3499999,200,5.0799999,160,6.3499999,1024,196,0,0,0,1,0,0,0,0,0,0,0,0
1954,29,1,1,3131,2080,2080,2623,,,,,,,,,,,43,2,9.8999996,,,4,4,5,4,43846975,7,999,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,,0,9.8999996,172,18.203489,172,12.093023,215,9.6744184,172,15.25,841,144,0,0,0,0,0,0,1,0,0,0,0,0
1950,33,1,1,1500,1500,1875,1500,,,1,,,,,,,,40,1,12.03,,,4,4,5,4,40175759,8,1,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,1,1,12.03,160,9.375,160,9.375,200,9.375,160,9.375,1089,144,0,0,0,0,0,0,0,1,0,0,0,0
1945,38,,,,,,,,,,,,,,,,,,1,,,,,,,,42295899,7,0,,,,,,,,,,,,,14,1,0,0,1,1,,,,,,,,,,1444,196,0,0,0,0,0,0,1,0,0,0,0,0
1953,30,1,1,1800,1440,1440,1440,,,,,,,,,,,40,1,9,,,4,4,5,4,41116958,8,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,9,160,11.25,160,9,200,7.1999998,160,9,900,144,0,0,0,0,0,0,0,1,0,0,0,0
1954,29,1,1,480,1200,480,,,,,,,,,,,,48,2,5,,,2,4,4,,43637240,5,999,1,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,,0,5,96,5,192,6.25,192,2.5,,,841,81,0,0,0,0,1,0,0,0,0,0,0,0
1949,34,1,1,3000,3000,3000,3000,,,,,,,,,,,40,1,,,,4,4,5,4,41116958,9,1,2,0,0,0,1,0,0,1,0,0,0,0,14,0,0,0,1,1,18.75,160,18.75,160,18.75,200,15,160,18.75,1156,196,0,0,0,0,0,0,0,0,1,0,0,0
1943,40,1,1,2200,2200,2200,2200,,,,,,,,,,,45,1,,,,4,4,5,4,41935851,7,999,2,0,0,1,0,0,0,0,0,1,0,0,15,0,0,0,1,1,12.222222,180,12.222222,180,12.222222,225,9.7777777,180,12.222222,1600,225,0,0,0,0,0,0,1,0,0,0,0,0
1947,36,1,1,1500,1500,1875,1500,,,1,,,,,,,,60,1,,,,4,4,5,4,40679851,9,1,2,0,0,1,0,0,0,0,0,0,1,0,14,0,0,0,1,1,6.25,240,6.25,240,6.25,300,6.25,240,6.25,1296,196,0,0,0,0,0,0,0,0,1,0,0,0
1951,32,3,1,400,400,325,325,,,,,,,,,,,12,1,,,,4,4,5,4,42420725,8,0,2,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,1,1,8.333333,48,8.333333,48,8.333333,60,5.4166665,48,6.7708335,1024,225,0,0,0,0,0,0,0,1,0,0,0,0
1950,32,1,1,640,800,640,640,,,,,,,,,,,40,2,5.9699998,,,4,4,5,4,46538305,12,1,1,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,,0,5.9699998,160,4,160,5,200,3.2,160,4,1024,121,0,0,0,0,0,0,0,0,0,0,0,1
1947,36,1,4,1093,1093,1367,1093,1,1,1,1,,,,,,,41,1,6.6700001,1,,4,4,5,4,41247949,9,1,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,1,1,6.6700001,164,6.6646342,164,6.6646342,205,6.6682925,164,6.6646342,1296,144,0,0,0,0,0,0,0,0,1,0,0,0
1949,34,,,,,,,,,,,,,,,,,,1,,,,,,,,49048577,7,1,,,,,,,,,,,,,12,1,1,0,1,1,,,,,,,,,,1156,144,0,0,0,0,0,0,1,0,0,0,0,0
1951,32,3,1,1838,2298,1838,2298,,,,,,,,,,,40,2,11.49,,,4,4,5,4,41864000,8,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,0,11.49,160,11.4875,160,14.3625,200,9.1899996,160,14.3625,1024,144,0,0,0,0,0,0,0,1,0,0,0,0
1944,39,1,1,2400,3600,2400,2400,,,,,,,,,,,55,1,,,,4,4,5,4,43182887,10,0,2,0,0,0,0,1,0,1,0,0,0,0,17,0,0,0,1,1,10.909091,220,10.909091,220,16.363636,275,8.727273,220,10.909091,1521,289,0,0,0,0,0,0,0,0,0,1,0,0
1950,33,1,3,1270,1270,1270,1270,,,,,,,,,,,40,2,7.9400001,,,4,4,5,4,40795660,3,0,1,0,0,0,0,0,1,0,0,1,0,0,11,0,0,0,,0,7.9400001,160,7.9375,160,7.9375,200,6.3499999,160,7.9375,1089,121,0,0,1,0,0,0,0,0,0,0,0,0
1950,33,1,1,1600,1600,2000,1600,,,1,,,,,,,,40,2,9.8999996,,,4,4,5,4,41116958,8,0,1,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,,0,9.8999996,160,10,160,10,200,10,160,10,1089,144,0,0,0,0,0,0,0,1,0,0,0,0
1953,30,1,1,960,960,1200,960,1,1,1,1,,,,,,,40,2,6,1,,4,4,5,4,41864000,2,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,,0,6,160,6,160,6,200,6,160,6,900,144,0,1,0,0,0,0,0,0,0,0,0,0
1953,30,,,,,,,,,,,,,,,,,,2,,,,,,,,36196399,4,1,,,,,,,,,,,,,13,1,0,0,,0,,,,,,,,,,900,169,0,0,0,1,0,0,0,0,0,0,0,0
1954,29,1,1,1448,1810,941,1810,,,,,,,,,,,40,2,9.0500002,,,4,4,5,4,47517846,1,999,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,,0,9.0500002,160,9.0500002,160,11.3125,200,4.7049999,160,11.3125,841,144,1,0,0,0,0,0,0,0,0,0,0,0
1947,36,1,1,2192,2740,2192,2192,,,,,,,,,,,40,1,13.7,,,4,4,5,4,44279997,4,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,13.7,160,13.7,160,17.125,200,10.96,160,13.7,1296,144,0,0,0,1,0,0,0,0,0,0,0,0
1946,37,1,1,1908,2385,1908,1908,,,,,,,,,,,40,2,11.14,,,4,4,5,4,40303751,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,0,11.14,160,11.925,160,14.90625,200,9.54,160,11.925,1369,144,0,1,0,0,0,0,0,0,0,0,0,0
1949,34,2,,,,,,,,,,,,,,,,,2,,,,,,,,40175759,7,1,,,,,,,,,,,,,16,0,0,0,,0,,,,,,,,,,1156,256,0,0,0,0,0,0,1,0,0,0,0,0
1948,35,1,1,1304,1630,1304,1630,,,,,,,,,,,40,1,8.1499996,,,4,4,5,4,47913134,6,1,1,0,0,0,0,0,0,0,0,0,1,0,13,0,1,0,1,1,8.1499996,160,8.1499996,160,10.1875,200,6.52,160,10.1875,1225,169,0,0,0,0,0,1,0,0,0,0,0,0
1949,34,1,1,1416,1416,1416,1416,,,,,,,,,,,50,2,,,,4,4,5,4,41553311,7,1,2,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,,0,7.0799999,200,7.0799999,200,7.0799999,250,5.664,200,7.0799999,1156,169,0,0,0,0,0,0,1,0,0,0,0,0
1950,33,1,1,2444,2444,2444,2444,,,,,,,,,,,40,2,,,,4,4,5,4,30282526,7,0,2,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,,0,15.275,160,15.275,160,15.275,200,12.22,160,15.275,1089,196,0,0,0,0,0,0,1,0,0,0,0,0
1952,30,1,1,2817,2817,2817,2817,,,,,,,,,,,40,1,13.01,1,,4,4,5,4,29532227,11,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,13.01,160,17.606251,160,17.606251,200,14.085,160,17.606251,900,144,0,0,0,0,0,0,0,0,0,0,1,0
1953,29,1,3,1400,1400,1400,1400,,,,,,,,,,,44,2,9.1000004,1,,4,4,5,4,32293177,12,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,,0,9.1000004,176,7.9545455,176,7.9545455,220,6.3636365,176,7.9545455,841,144,0,0,0,0,0,0,0,0,0,0,0,1
1951,32,1,1,900,1100,900,1100,,,,,,,,,,,45,2,5.3499999,,,4,4,5,4,27418883,1,0,1,0,0,1,0,0,0,0,0,0,0,1,12,1,1,0,,0,5.3499999,180,5,180,6.1111112,225,4,180,6.1111112,1024,144,1,0,0,0,0,0,0,0,0,0,0,0
1948,35,1,1,,,1150,,,,,,,,,,,,50,1,11.5,,,4,4,5,2,31406861,1,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0,0,1,1,1,11.5,200,,200,,250,4.5999999,100,,1225,169,1,0,0,0,0,0,0,0,0,0,0,0
1954,29,1,1,1411,1764,1411,1764,,,,,,,,,,,40,2,8.8199997,,,4,4,5,4,31716513,7,999,1,0,0,1,0,0,0,0,0,1,0,0,12,0,0,0,,0,8.8199997,160,8.8187504,160,11.025,200,7.0549998,160,11.025,841,144,0,0,0,0,0,0,1,0,0,0,0,0
1949,33,2,,,,,,,,,,,,,,,,,2,,,,,,,,30282526,12,1,,,,,,,,,,,,,16,1,0,0,,0,,,,,,,,,,1089,256,0,0,0,0,0,0,0,0,0,0,0,1
1946,37,1,1,971,1456,971,971,,,,,,,,,,,40,1,6.0700002,,,4,4,5,4,32229770,5,1,1,0,0,0,1,0,0,0,0,0,0,1,14,0,0,0,1,1,6.0700002,160,6.0687499,160,9.1000004,200,4.855,160,6.0687499,1369,196,0,0,0,0,1,0,0,0,0,0,0,0
1946,36,1,1,1400,1400,1400,1400,,,,,,,,,,,60,1,,,,4,4,5,4,30099485,12,1,2,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,5.8333335,240,5.8333335,240,5.8333335,300,4.6666665,240,5.8333335,1296,144,0,0,0,0,0,0,0,0,0,0,0,1
1949,34,2,,,,,,,,,,,,,,,,,2,,,,,,,,42586754,5,0,,,,,,,,,,,,,18,0,0,0,,0,,,,,,,,,,1156,324,0,0,0,0,1,0,0,0,0,0,0,0
1953,29,1,1,1900,1900,2200,2200,,,,,,,,,,,40,1,11.72,,,4,4,5,4,31305538,11,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,11.72,160,11.875,160,11.875,200,11,160,13.75,841,144,0,0,0,0,0,0,0,0,0,0,1,0
1943,40,3,1,1100,1100,1375,1100,,,1,,,,,,,,50,2,,,,4,4,5,4,30885639,7,999,2,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,,0,5.5,200,5.5,200,5.5,250,5.5,200,5.5,1600,121,0,0,0,0,0,0,1,0,0,0,0,0
1951,32,,,,,,,,,,,,,,,,,,1,,,,,,,,43399387,5,1,,,,,,,,,,,,,12,0,1,0,1,1,,,,,,,,,,1024,144,0,0,0,0,1,0,0,0,0,0,0,0
1944,39,3,3,1900,1900,1900,1900,,,,,,,,,,,50,1,12.05,,,4,4,5,4,30198113,10,0,1,0,0,0,0,0,1,1,0,0,0,0,18,0,0,0,1,1,12.05,200,9.5,200,9.5,250,7.5999999,200,9.5,1521,324,0,0,0,0,0,0,0,0,0,1,0,0
1949,34,1,1,1500,1500,1500,1500,,,,,,,,,,,48,2,,,,4,4,5,4,30282526,6,0,2,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,,0,7.8125,192,7.8125,192,7.8125,240,6.25,192,7.8125,1156,196,0,0,0,0,0,1,0,0,0,0,0,0
1949,34,2,,,,,,,,,,,,,,,,,1,,,,,,,,163622790,3,1,,,,,,,,,,,,,12,0,0,0,1,1,,,,,,,,,,1156,144,0,0,1,0,0,0,0,0,0,0,0,0
1954,29,1,1,1700,1700,2125,1700,,,1,,,,,,,,40,2,,,,4,4,5,4,174788720,1,999,2,0,0,1,0,0,0,0,0,1,0,0,16,0,0,0,,0,10.625,160,10.625,160,10.625,200,10.625,160,10.625,841,256,1,0,0,0,0,0,0,0,0,0,0,0
1944,38,1,1,1450,1450,1450,1450,,,,,,,,,,,48,1,,,,4,4,5,4,41990218,12,1,2,0,0,1,0,0,0,0,0,1,0,0,12,0,0,0,1,1,7.5520835,192,7.5520835,192,7.5520835,240,6.0416665,192,7.5520835,1444,144,0,0,0,0,0,0,0,0,0,0,0,1
1948,35,1,1,1300,1300,1625,1300,,,1,,,,,,,,40,1,11.5,,,4,4,5,4,31716783,5,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,11.5,160,8.125,160,8.125,200,8.125,160,8.125,1225,144,0,0,0,0,1,0,0,0,0,0,0,0
1953,30,1,1,,,,1200,,,,,,,,,,,50,2,6.25,,,,,,1,30832720,5,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,0,6.25,,,,,,,50,24,900,144,0,0,0,0,1,0,0,0,0,0,0,0
1950,33,2,,,,,,,,,,,,,,,,,2,,,,,,,,31228856,9,0,,,,,,,,,,,,,18,0,0,0,,0,,,,,,,,,,1089,324,0,0,0,0,0,0,0,0,1,0,0,0
1951,31,1,1,1600,2000,1600,1600,,,,,,,,,,,40,2,10,,,4,4,5,4,47531728,11,0,1,0,1,0,0,0,0,0,0,0,1,0,14,1,0,0,,0,10,160,10,160,12.5,200,8,160,10,961,196,0,0,0,0,0,0,0,0,0,0,1,0
1950,33,1,1,2358,2358,2358,2358,,,,,,,,,,,40,1,,,,4,4,5,4,41145392,10,0,2,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,1,1,14.7375,160,14.7375,160,14.7375,200,11.79,160,14.7375,1089,256,0,0,0,0,0,0,0,0,0,1,0,0
1947,35,1,1,720,720,900,720,1,1,1,1,,,,,,,40,1,4.5,1,,4,4,5,4,40813538,11,0,1,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1,1,4.5,160,4.5,160,4.5,200,4.5,160,4.5,1225,121,0,0,0,0,0,0,0,0,0,0,1,0
1954,28,1,1,1000,1000,1000,1000,,,,,,,,,,,70,2,,,,4,4,5,4,45650535,12,999,2,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,0,3.5714285,280,3.5714285,280,3.5714285,350,2.8571429,280,3.5714285,784,144,0,0,0,0,0,0,0,0,0,0,0,1
1943,40,1,5,1438,1438,1798,1438,1,1,1,1,,,,,,,40,1,,,,4,4,5,4,89765144,7,999,2,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,0,0,8.9875002,160,8.9875002,160,8.9875002,200,8.9899998,160,8.9875002,1600,144,0,0,0,0,0,0,1,0,0,0,0,0
1947,36,2,,,,,,,,,,,,,,,,,1,,,,,,,,88292669,1,1,,,,,,,,,,,,,15,0,0,0,0,0,,,,,,,,,,1296,225,1,0,0,0,0,0,0,0,0,0,0,0
1946,37,1,5,2022,2022,2022,2022,,,,,,,,,,,40,1,,,,4,4,5,4,88292669,11,1,2,0,0,0,0,0,1,1,0,0,0,0,14,0,0,0,1,1,12.6375,160,12.6375,160,12.6375,200,10.11,160,12.6375,1369,196,0,0,0,0,0,0,0,0,0,0,1,0
1949,33,1,1,2445,2445,2100,2100,,,,,,,,,,,40,1,,,,4,4,5,4,82238748,11,1,2,0,1,0,0,0,0,1,0,0,0,0,12,0,0,0,1,1,15.28125,160,15.28125,160,15.28125,200,10.5,160,13.125,1089,144,0,0,0,0,0,0,0,0,0,0,1,0
1947,36,3,1,,,,1100,,,,,,,,,,,40,2,16.75,,,,,,1,42510141,8,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,,0,16.75,,,,,,,40,27.5,1296,196,0,0,0,0,0,0,0,1,0,0,0,0
1949,34,1,1,,160,300,300,,,,,,,,,,,22,2,4,,,,1,5,4,42005860,2,1,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,,0,4,,,22,7.2727275,110,2.7272727,88,3.409091,1156,64,0,1,0,0,0,0,0,0,0,0,0,0
1950,33,1,1,1080,1080,1350,1080,,,,,,,,,,,45,2,6,,,4,4,5,4,41119373,1,1,1,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,,0,6,180,6,180,6,225,6,180,6,1089,225,1,0,0,0,0,0,0,0,0,0,0,0
1949,34,1,1,2030,1636,2030,1636,,,,,,,,,,,40,2,10.15,,,4,4,5,4,39675915,9,1,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,,0,10.15,160,12.6875,160,10.225,200,10.15,160,10.225,1156,144,0,0,0,0,0,0,0,0,1,0,0,0
1954,29,1,1,624,468,624,468,,,,,,,,,,,26,2,6,,,4,4,5,4,51250527,10,999,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,,0,6,104,6,104,4.5,130,4.8000002,104,4.5,841,144,0,0,0,0,0,0,0,0,0,1,0,0
1951,32,1,1,1100,1375,1100,1100,,,,,,,,,,,47,2,,,,4,4,5,4,41262952,3,1,2,0,0,1,0,0,0,0,0,1,0,0,12,0,0,0,,0,5.8510637,188,5.8510637,188,7.3138299,235,4.680851,188,5.8510637,1024,144,0,0,1,0,0,0,0,0,0,0,0,0
1950,33,1,1,,,,540,,,,,,,,,,,80,2,,,,,,,3,40655568,1,0,2,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,0,2.25,,,,,,,240,2.25,1089,144,1,0,0,0,0,0,0,0,0,0,0,0
1947,36,1,1,1066,1066,1066,1066,,,,,,,,,,,40,2,6.6599998,,,4,4,5,4,44826658,1,1,1,0,0,0,0,1,0,0,1,0,0,0,12,0,1,0,,0,6.6599998,160,6.6624999,160,6.6624999,200,5.3299999,160,6.6624999,1296,144,1,0,0,0,0,0,0,0,0,0,0,0
1954,28,1,1,2000,2500,1500,3000,,,,,,,,,,,40,2,,,,4,4,5,4,47514588,11,999,2,0,0,0,1,0,0,0,0,1,0,0,16,0,0,0,,0,12.5,160,12.5,160,15.625,200,7.5,160,18.75,784,256,0,0,0,0,0,0,0,0,0,0,1,0
1947,36,2,,,,,,,,,,,,,,,,,2,,,,,,,,81391438,9,1,,,,,,,,,,,,,12,1,1,0,,0,,,,,,,,,,1296,144,0,0,0,0,0,0,0,0,1,0,0,0
1948,35,1,1,3600,3600,3600,3600,,,,,,,,,,,60,2,,,,5,4,4,5,46231929,3,0,2,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,,0,12,300,12,240,15,240,15,300,12,1225,256,0,0,1,0,0,0,0,0,0,0,0,0
1953,30,1,1,1050,1050,1313,1050,,,,,,,,,,,50,2,5.25,,,5,4,4,5,44342643,9,0,1,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,,0,5.25,250,4.1999998,200,5.25,200,6.5650001,250,4.1999998,900,121,0,0,0,0,0,0,0,0,1,0,0,0
1949,34,1,1,1300,1300,1300,1300,,,,,,,,,,,45,2,,,,5,4,4,5,41891919,9,1,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,0,5.7777777,225,5.7777777,180,7.2222223,180,7.2222223,225,5.7777777,1156,144,0,0,0,0,0,0,0,0,1,0,0,0
1943,40,1,1,536,536,670,402,,,,,,,,,,,40,2,3.3499999,,,5,4,4,5,61504659,1,999,1,0,0,0,0,0,0,0,0,0,1,0,12,1,0,0,,0,3.3499999,200,2.6800001,160,3.3499999,160,4.1875,200,2.01,1600,144,1,0,0,0,0,0,0,0,0,0,0,0
1944,39,1,1,2418,1935,1935,2418,1,,,1,,,,,,,49,2,,,,5,4,4,5,43210141,10,1,2,0,0,1,0,0,0,0,0,1,0,0,14,0,0,0,,0,9.8693876,245,9.8693876,196,9.8724489,196,9.8724489,245,9.8693876,1521,196,0,0,0,0,0,0,0,0,0,1,0,0
1954,29,1,1,720,720,900,720,,,,,,,,,,,45,2,3.3499999,,,5,4,4,5,43471440,3,999,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,,0,3.3499999,225,3.2,180,4,180,5,225,3.2,841,81,0,0,1,0,0,0,0,0,0,0,0,0
1944,39,1,1,2400,2400,2400,2400,,,,,,,,,,,60,1,,,,5,4,4,5,44904657,6,1,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,8,300,8,240,10,240,10,300,8,1521,144,0,0,0,0,0,1,0,0,0,0,0,0
1946,37,1,4,1090,1635,1090,1090,,,,,,,,,,,40,1,6,,,5,4,4,5,44302627,1,0,1,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1,1,6,200,5.4499998,160,10.21875,160,6.8125,200,5.4499998,1369,144,1,0,0,0,0,0,0,0,0,0,0,0
1953,30,1,1,1256,1256,1570,1256,,,,,,,,,,,40,1,7.8499999,,,5,4,4,5,36387476,9,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,7.8499999,200,6.2800002,160,7.8499999,160,9.8125,200,6.2800002,900,144,0,0,0,0,0,0,0,0,1,0,0,0
1951,32,1,1,1375,1100,1100,1375,1,,,1,,,,,,,55,2,,,,5,4,4,5,42760779,1,0,2,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,,0,5,275,5,220,5,220,5,275,5,1024,169,1,0,0,0,0,0,0,0,0,0,0,0
1952,31,2,,,,,,,,,,,,,,,,,2,,,,,,,,43704076,2,0,,,,,,,,,,,,,12,1,0,0,,0,,,,,,,,,,961,144,0,1,0,0,0,0,0,0,0,0,0,0
1949,34,3,1,2500,2000,2000,2500,1,,,1,,,,,,,40,1,11,,,5,4,4,5,42612943,11,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,11,200,12.5,160,12.5,160,12.5,200,12.5,1156,144,0,0,0,0,0,0,0,0,0,0,1,0
1953,30,,,,,,,,,,,,,,,,,,2,,,,,,,,59001565,1,0,,,,,,,,,,,,,7,1,1,1,,0,,,,,,,,,,900,49,1,0,0,0,0,0,0,0,0,0,0,0
1954,29,3,1,1500,1500,1500,1500,,,,,,,,,,,70,2,,,,5,4,4,5,33734461,5,999,2,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,,0,4.2857141,350,4.2857141,280,5.3571429,280,5.3571429,350,4.2857141,841,144,0,0,0,0,1,0,0,0,0,0,0,0
1945,38,2,,,,,,,,,,,,,,,,,2,,,,,,,,64643728,6,0,,,,,,,,,,,,,12,0,0,0,,0,,,,,,,,,,1444,144,0,0,0,0,0,1,0,0,0,0,0,0
1944,39,1,1,2600,2600,2600,600,,,,,,,,,,,40,1,15,,,5,4,4,5,45187263,2,0,1,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,1,1,15,200,13,160,16.25,160,16.25,200,3,1521,196,0,1,0,0,0,0,0,0,0,0,0,0
