byr,race,year,type,interval,nj,nj0,p_xl,p_l,earnings,iweight,iweight_old,nsrvd,ps_r,ern74,ern75,ern76,ern77,ern78,ern79,ern80,ern81,ern82,ern83,ern84
51,1,74,ADJ,25,220,25.07999992370606,.020316025,.010158014,8491.2773,7.9713955e-06,5.9903123e-06,3930,.17623319,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,71,212,39.00799942016602,.011029411,.018382352,7738.5845,8.1686467e-06,5.3907920e-06,1220,.057276994,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,34,226,39.09799957275391,.032648128,.0048367581,8166.0386,7.5104413e-06,5.1757188e-06,2213,.097488984,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,50,247,41.00199890136719,.023980815,.019184649,8443.2461,7.4943323e-06,5.2692731e-06,1590,.063855425,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,21,206,29.04600143432617,.022118742,.023282891,7920.4434,7.3036090e-06,5.3774002e-06,4244,.20502415,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,15,233,41.94000244140625,.031707317,.0097560994,8545.3311,7.5566522e-06,5.0148174e-06,4925,.20957446,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,40,235,39.0099983215332,.020383693,.0047961622,8164.3579,7.5442572e-06,5.3175554e-06,1729,.073574468,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,66,242,35.09000015258789,.014035088,.0058479547,7834.3125,9.2360096e-06,6.6329389e-06,1320,.05409836,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,39,273,37.12800216674805,.033564813,.012731482,8540.2012,9.3385243e-06,6.7557048e-06,1905,.069525547,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,38,217,31.89900016784668,.026963659,.016412662,8738.5352,7.3614078e-06,5.1222974e-06,1407,.064838707,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,61,239,43.97600173950195,.020833334,.025735293,8055.2158,7.0095557e-06,4.9306745e-06,1600,.06666667,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,18,228,33.05999755859375,.030409357,.015204679,7881.4961,7.4438981e-06,5.5759506e-06,4925,.21600877,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,52,229,33.89200210571289,.019953052,.016431924,7564.4917,7.1889945e-06,5.5025425e-06,1274,.055151515,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,51,178,17.08799934387207,.012168141,.025442481,7872.9292,5.6055028e-06,4.6514097e-06,1591,.088882685,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,35,240,40.07999801635742,.030012004,.014405763,8433.9414,7.3460701e-06,5.1514426e-06,1763,.072851241,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,3,220,33,.02117647,.0058823535,8111.1323,8.1381395e-06,5.7234092e-06,4801,.21723981,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,28,221,34.03400039672852,.04255319,.037825063,8150.3164,6.0878888e-06,4.6071182e-06,2090,.093721971,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,17,238,31.89200019836426,.015011548,.01847575,7499.6426,8.7822382e-06,6.6693956e-06,4920,.20330578,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,27,233,26.09600067138672,.077702701,.019144146,8349.6211,6.2214385e-06,5.0986937e-06,2421,.10346154,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,74,ADJ,2,227,27.92100143432617,.045610033,0,7940.7788,7.6619262e-06,5.9533904e-06,4888,.21344978,1,.76285625,.70235133,.56933463,.62318796,.49197978,.54557073,.46148255,.35958233,.19661927,.32368454
51,1,75,ADJ,25,220,31.02000045776367,.068684518,.026775323,9051.4258,5.6041390e-06,4.2400329e-06,3930,.17623319,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,11,231,43.88999938964844,.059259262,.016049383,8140.0664,6.2710833e-06,4.4880176e-06,4658,.19991416,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,53,268,46.89999771118164,.026666665,.014545457,8206.501,8.0886666e-06,5.6969379e-06,1427,.052656826,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,55,224,36.06399917602539,.03218117,.026221689,8751.9336,7.1283080e-06,4.9030837e-06,1478,.065110132,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,73,205,34.02999877929688,.046762593,.0059951986,8534.4072,6.1090541e-06,4.3235909e-06,1578,.076975606,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,44,197,34.08099746704102,.073760584,.018137841,9242.5908,5.0242656e-06,3.5218131e-06,1571,.078550003,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,24,227,44.94599914550781,.049875312,.032418955,9186.125,6.1816991e-06,4.0075333e-06,4022,.17411256,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,20,240,34.08000183105469,.058275059,.015151515,8803.8984,7.0688338e-06,5.2063770e-06,4390,.17991804,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,71,212,46.00399780273438,.0357599,0,7903.2461,6.3953953e-06,4.2547031e-06,1220,.057276994,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,3,219,38.98200225830078,.038929444,.017031631,8788.748,6.4531996e-06,4.3743125e-06,4801,.21723981,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,9,269,40.88800048828125,.035377357,.012971701,7747.1123,8.6218242e-06,6.4723572e-06,5094,.18866667,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,19,230,39.10000228881836,.020481929,.021686746,7978.3574,7.3474271e-06,5.2189835e-06,4812,.20921738,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,5,232,31.0880012512207,.054272514,.020785222,8797.8301,6.2415415e-06,4.7783051e-06,4778,.20331915,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,30,219,40.9530029296875,.061500616,.028290281,9212.3145,5.2912337e-06,3.6583799e-06,2273,.10378996,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,59,246,39.11399841308594,.063020214,.0047562434,8942.2539,7.0134279e-06,4.9859937e-06,1440,.058536585,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,46,249,48.05699920654297,.044609662,.019826518,8768.9531,7.1882314e-06,4.7632070e-06,1453,.058120001,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,47,242,35.09000015258789,.029239766,.014035089,8432.6338,7.1246045e-06,5.2967871e-06,1396,.056979593,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,15,233,44.96900177001953,.048327137,.0099132555,8590.6797,6.4892129e-06,4.4165577e-06,4925,.20957446,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,8,221,32.92900085449219,.031727381,.031727381,8471.7295,7.0560550e-06,5.0797221e-06,4931,.22312216,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,60,229,29.08300018310547,.059564721,.030927842,8666.4023,5.8873684e-06,4.6525943e-06,1185,.0512987,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,65,223,37.90999984741211,.032530122,.0048192758,8202.4668,6.7430465e-06,4.8050115e-06,1560,.069955155,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,23,220,34.09999847412109,.037869826,.021301772,8634.6211,7.2677622e-06,5.0618301e-06,4028,.18309091,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,10,225,27.89999961853027,.060502283,.035388123,8584.5146,6.0899183e-06,4.8089655e-06,5127,.22585903,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,4,272,44.06399917602539,.039379474,.013126494,8181.543,8.1229764e-06,5.9229433e-06,5463,.20084558,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,41,218,35.09799957275391,.071513705,.010727055,8633.1182,4.8572092e-06,3.7434475e-06,1504,.068675801,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,39,272,41.88800048828125,.043735225,.013002362,8789.583,8.2973929e-06,5.8772102e-06,1905,.069525547,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,34,226,40.00199890136719,.064398542,.010935604,8156.9121,5.9405656e-06,4.3928180e-06,2213,.097488984,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,51,178,27.94600105285645,.033214711,.020166073,8374.0742,5.3521580e-06,3.8780672e-06,1591,.088882685,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,66,241,46.99499893188477,.031055901,.014906831,8514.0439,7.0264982e-06,4.6941650e-06,1320,.05409836,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,22,242,30.97600173950195,.042431194,.024082564,9016.1787,6.4998271e-06,4.9680343e-06,4705,.19282787,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,32,246,39.11399841308594,.048751488,.033293691,8566.8135,6.3502885e-06,4.7327808e-06,2110,.085772358,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,13,201,36.98400115966797,.06127451,.024509801,7858.7197,5.1876423e-06,3.8801836e-06,4651,.2279902,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,28,221,40.00099945068359,.043956041,.021978023,8187.6787,6.0554603e-06,4.3614959e-06,2090,.093721971,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,48,226,32.09200286865234,.020979021,.0046620062,8382.624,8.0719383e-06,5.7372245e-06,1590,.070044056,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,64,213,40.89599990844727,.011138613,.012376238,8747.2246,7.0168744e-06,4.4054837e-06,1204,.056261681,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,43,228,46.96799850463867,.032745592,.011335013,8165.0254,6.3029024e-06,4.3092018e-06,1286,.056157205,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,58,232,38.04800033569336,.046650719,.0047846911,8410.1641,6.9018129e-06,4.9498667e-06,1556,.06565401,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,2,226,42.0359992980957,.042997543,.0061425068,8018.7026,6.3573889e-06,4.5558086e-06,4888,.21344978,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,56,237,40.05300140380859,.045728035,.02527076,9053.5244,6.7248775e-06,4.6259274e-06,1300,.054852322,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,14,214,34.02599716186523,.049940545,.0059453016,9053.71,7.2362236e-06,4.8217535e-06,5242,.24045871,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,69,243,42.03899765014648,.054413546,.020556225,8207.9219,6.7081678e-06,4.9024688e-06,1348,.055020407,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,62,248,49.10400009155273,.044887777,.014962598,7723.7358,6.2161362e-06,4.5981042e-06,1578,.06312,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,7,240,37.92000198364258,.029691212,.014251783,8351.9463,8.1088283e-06,5.6723497e-06,5170,.21363637,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,35,240,48,.036249999,.010000001,8395.4541,6.9879766e-06,4.6736859e-06,1763,.072851241,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,29,228,36.93600082397461,.052505966,.026252987,8568.4961,6.0242864e-06,4.4409467e-06,2264,.098434784,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,40,234,47.03400039672852,.047559444,.027534422,9160.875,6.0655857e-06,3.9791398e-06,1729,.073574468,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,37,244,41.96800231933594,.068840578,.025362317,9030.7119,6.0459174e-06,4.3367486e-06,1686,.068816327,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,16,202,28.07799911499023,.046457607,.016260162,8867.3057,5.6884851e-06,4.2376173e-06,4605,.22684729,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,36,206,39.9640007019043,.029776676,.0062034721,8181.2915,6.3921811e-06,4.3039195e-06,1598,.077198066,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,68,228,46.96799850463867,.0604534,.011335013,8861.3984,6.4033657e-06,4.1558260e-06,1439,.062565215,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,42,228,31.92000007629395,.055813953,.040697671,8847.7236,5.7519219e-06,4.4069770e-06,1709,.074628823,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,26,230,48.06999969482422,.037926674,.022756007,8453.3584,6.8606441e-06,4.4468520e-06,2620,.11196581,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,1,226,37.06399917602539,.052631579,.010765547,8195.46,6.0948109e-06,4.5586103e-06,5197,.22793859,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,45,235,47,.053750001,.0099999951,9137.665,6.6514531e-06,4.2559600e-06,1375,.058016878,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,18,228,44.91600036621094,.05977584,.022415942,8839.2773,6.1211872e-06,4.1174053e-06,4925,.21600877,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,12,197,29.94399833679199,.042452827,.035377361,8677.8447,5.3992912e-06,3.9836750e-06,4412,.22282828,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,50,247,40.01399993896484,.053699289,.028639611,8609.0117,6.1040651e-06,4.5678262e-06,1590,.063855425,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,38,217,36.02199935913086,.027577939,.038369302,8454.415,6.3571533e-06,4.5221391e-06,1407,.064838707,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,67,197,37.0359992980957,.075123154,.012315272,8912.9561,4.3517070e-06,3.1559775e-06,1336,.067817256,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,31,181,30.95100021362305,.047044631,.03256936,8558.0439,4.3802133e-06,3.2460123e-06,2212,.12087432,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,52,228,44.91600036621094,.038605228,.016189288,8083.0967,6.3218836e-06,4.4291901e-06,1274,.055151515,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,70,213,40.04399871826172,.040640391,.017241379,8229.7354,5.7787061e-06,4.1027779e-06,1446,.067887321,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,33,220,42.02000045776367,.044499379,.0061804745,8340.2783,6.2307213e-06,4.3115538e-06,2169,.09859091,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,72,234,43.99199676513672,.073891625,.0098522203,9070.458,5.9390259e-06,4.0904897e-06,1366,.05837607,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,63,252,41.07600021362305,.043010749,.023894867,8894.0576,6.6618686e-06,4.7880158e-06,1709,.067283466,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,61,238,54.97800064086914,.032509755,.02730819,8500.3574,6.4938326e-06,4.1259073e-06,1600,.06666667,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,49,219,31.9739990234375,.064402811,.010538645,8738.3984,5.5024684e-06,4.2048400e-06,1460,.066063352,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,17,238,39.98400115966797,.034855768,.025240388,7871.6929,7.1839863e-06,5.2661967e-06,4920,.20330578,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,21,205,35.05500030517578,.041013271,.018094089,8506.502,5.5414257e-06,3.9930128e-06,4244,.20502415,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,27,233,41.00799942016602,.077669904,.036407758,9076.7559,5.3873077e-06,3.9066454e-06,2421,.10346154,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,54,215,41.06499862670898,.034610629,.017305315,8841.3818,6.1277888e-06,4.0598393e-06,1417,.065601856,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,6,238,39.98400115966797,.030048078,.015624997,7839.4521,7.1117724e-06,5.2318260e-06,5138,.21057378,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,75,ADJ,57,239,44.93199920654297,.030788178,.04187192,8891.7002,6.1569845e-06,4.2218594e-06,1296,.054000001,.76285625,1,.75270694,.59366691,.61965269,.52756166,.53490311,.50101769,.34261417,.22677176,.27909622
51,1,76,ADJ,49,219,37.01100158691406,.070998803,.027677495,9789.8965,4.7155859e-06,3.3851409e-06,1460,.066063352,.70235133,.75270694,1,.69716686,.68209678,.57891053,.60647517,.58571351,.45631146,.44898236,.50651944
